"Date","Price","Open","High","Low","Change %"
"Jun 22, 1984","2.2417","2.2417","2.2417","2.2417","0.50%"
"Jun 21, 1984","2.2306","2.2306","2.2306","2.2306","0.00%"
"Jun 20, 1984","2.2306","2.2306","2.2306","2.2306","1.01%"
"Jun 19, 1984","2.2084","2.2084","2.2084","2.2084","-0.50%"
"Jun 18, 1984","2.2194","2.2194","2.2194","2.2194","0.49%"
"Jun 15, 1984","2.2085","2.2085","2.2085","2.2085","0.30%"
"Jun 14, 1984","2.2018","2.2018","2.2018","2.2018","0.00%"
"Jun 13, 1984","2.2018","2.2018","2.2018","2.2018","0.00%"
"Jun 12, 1984","2.2018","2.2018","2.2018","2.2018","0.40%"
"Jun 11, 1984","2.1930","2.1930","2.1930","2.1930","0.00%"
"Jun 08, 1984","2.1930","2.1930","2.1930","2.1930","0.00%"
"Jun 07, 1984","2.1930","2.1930","2.1930","2.1930","0.00%"
"Jun 06, 1984","2.1930","2.1930","2.1930","2.1930","0.00%"
"Jun 05, 1984","2.1930","2.1930","2.1930","2.1930","0.00%"
"Jun 04, 1984","2.1930","2.1930","2.1930","2.1930","-1.10%"
"Jun 01, 1984","2.2173","2.2173","2.2173","2.2173","0.00%"
"May 31, 1984","2.2173","2.2173","2.2173","2.2173","0.00%"
"May 30, 1984","2.2173","2.2173","2.2173","2.2173","-0.20%"
"May 29, 1984","2.2218","2.2218","2.2218","2.2218","0.70%"
"May 25, 1984","2.2063","2.2063","2.2063","2.2063","-0.70%"
"May 24, 1984","2.2218","2.2218","2.2218","2.2218","0.80%"
"May 23, 1984","2.2042","2.2042","2.2042","2.2042","0.00%"
"May 22, 1984","2.2042","2.2042","2.2042","2.2042","0.00%"
"May 21, 1984","2.2042","2.2042","2.2042","2.2042","0.00%"
"May 18, 1984","2.2042","2.2042","2.2042","2.2042","0.90%"
"May 17, 1984","2.1845","2.1845","2.1845","2.1845","0.00%"
"May 16, 1984","2.1845","2.1845","2.1845","2.1845","0.00%"
"May 15, 1984","2.1845","2.1845","2.1845","2.1845","0.00%"
"May 14, 1984","2.1845","2.1845","2.1845","2.1845","0.00%"
"May 11, 1984","2.1845","2.1845","2.1845","2.1845","0.00%"
"May 10, 1984","2.1845","2.1845","2.1845","2.1845","0.00%"
"May 09, 1984","2.1845","2.1845","2.1845","2.1845","0.00%"
"May 08, 1984","2.1845","2.1845","2.1845","2.1845","1.00%"
"May 07, 1984","2.1629","2.1629","2.1629","2.1629","1.00%"
"May 04, 1984","2.1414","2.1414","2.1414","2.1414","-0.21%"
"May 03, 1984","2.1458","2.1458","2.1458","2.1458","0.00%"
"May 02, 1984","2.1458","2.1458","2.1458","2.1458","0.60%"
"May 01, 1984","2.1329","2.1329","2.1329","2.1329","0.00%"
"Apr 30, 1984","2.1329","2.1329","2.1329","2.1329","0.00%"
"Apr 27, 1984","2.1329","2.1329","2.1329","2.1329","0.70%"
"Apr 26, 1984","2.1181","2.1181","2.1181","2.1181","0.00%"
"Apr 25, 1984","2.1181","2.1181","2.1181","2.1181","0.60%"
"Apr 24, 1984","2.1055","2.1055","2.1055","2.1055","0.00%"
"Apr 23, 1984","2.1055","2.1055","2.1055","2.1055","0.00%"
"Apr 20, 1984","2.1055","2.1055","2.1055","2.1055","1.00%"
"Apr 19, 1984","2.0846","2.0846","2.0846","2.0846","0.00%"
"Apr 18, 1984","2.0846","2.0846","2.0846","2.0846","0.00%"
"Apr 17, 1984","2.0846","2.0846","2.0846","2.0846","0.00%"
"Apr 16, 1984","2.0846","2.0846","2.0846","2.0846","0.00%"
"Apr 13, 1984","2.0846","2.0846","2.0846","2.0846","0.00%"
"Apr 12, 1984","2.0846","2.0846","2.0846","2.0846","0.00%"
"Apr 11, 1984","2.0846","2.0846","2.0846","2.0846","0.00%"
"Apr 10, 1984","2.0846","2.0846","2.0846","2.0846","0.00%"
"Apr 09, 1984","2.0846","2.0846","2.0846","2.0846","0.00%"
"Apr 06, 1984","2.0846","2.0846","2.0846","2.0846","0.50%"
"Apr 05, 1984","2.0743","2.0743","2.0743","2.0743","0.00%"
"Apr 04, 1984","2.0743","2.0743","2.0743","2.0743","0.00%"
"Apr 03, 1984","2.0743","2.0743","2.0743","2.0743","0.50%"
"Apr 02, 1984","2.0639","2.0639","2.0639","2.0639","0.00%"
"Mar 30, 1984","2.0639","2.0639","2.0639","2.0639","0.00%"
"Mar 29, 1984","2.0639","2.0639","2.0639","2.0639","-0.50%"
"Mar 28, 1984","2.0743","2.0743","2.0743","2.0743","0.00%"
"Mar 27, 1984","2.0743","2.0743","2.0743","2.0743","-0.50%"
"Mar 26, 1984","2.0847","2.0847","2.0847","2.0847","0.00%"
"Mar 23, 1984","2.0847","2.0847","2.0847","2.0847","0.00%"
"Mar 22, 1984","2.0847","2.0847","2.0847","2.0847","0.00%"
"Mar 21, 1984","2.0847","2.0847","2.0847","2.0847","0.50%"
"Mar 20, 1984","2.0744","2.0744","2.0744","2.0744","0.00%"
"Mar 19, 1984","2.0744","2.0744","2.0744","2.0744","0.40%"
"Mar 16, 1984","2.0662","2.0662","2.0662","2.0662","0.40%"
"Mar 15, 1984","2.0579","2.0579","2.0579","2.0579","0.00%"
"Mar 14, 1984","2.0579","2.0579","2.0579","2.0579","-0.50%"
"Mar 13, 1984","2.0683","2.0683","2.0683","2.0683","0.00%"
"Mar 12, 1984","2.0683","2.0683","2.0683","2.0683","0.90%"
"Mar 09, 1984","2.0498","2.0498","2.0498","2.0498","0.00%"
"Mar 08, 1984","2.0498","2.0498","2.0498","2.0498","0.40%"
"Mar 07, 1984","2.0417","2.0417","2.0417","2.0417","0.00%"
"Mar 06, 1984","2.0417","2.0417","2.0417","2.0417","-0.50%"
"Mar 05, 1984","2.0519","2.0519","2.0519","2.0519","0.00%"
"Mar 02, 1984","2.0519","2.0519","2.0519","2.0519","0.00%"
"Mar 01, 1984","2.0519","2.0519","2.0519","2.0519","0.00%"
"Feb 29, 1984","2.0519","2.0519","2.0519","2.0519","0.00%"
"Feb 28, 1984","2.0519","2.0519","2.0519","2.0519","0.00%"
"Feb 27, 1984","2.0519","2.0519","2.0519","2.0519","0.00%"
"Feb 24, 1984","2.0519","2.0519","2.0519","2.0519","0.00%"
"Feb 23, 1984","2.0519","2.0519","2.0519","2.0519","0.00%"
"Feb 22, 1984","2.0519","2.0519","2.0519","2.0519","0.00%"
"Feb 21, 1984","2.0519","2.0519","2.0519","2.0519","0.00%"
"Feb 17, 1984","2.0519","2.0519","2.0519","2.0519","0.00%"
"Feb 16, 1984","2.0519","2.0519","2.0519","2.0519","-0.40%"
"Feb 15, 1984","2.0601","2.0601","2.0601","2.0601","-0.80%"
"Feb 14, 1984","2.0768","2.0768","2.0768","2.0768","0.00%"
"Feb 10, 1984","2.0768","2.0768","2.0768","2.0768","0.00%"
"Feb 09, 1984","2.0768","2.0768","2.0768","2.0768","0.00%"
"Feb 08, 1984","2.0768","2.0768","2.0768","2.0768","0.00%"
"Feb 07, 1984","2.0768","2.0768","2.0768","2.0768","0.70%"
"Feb 06, 1984","2.0623","2.0623","2.0623","2.0623","0.00%"
"Feb 03, 1984","2.0623","2.0623","2.0623","2.0623","-0.80%"
"Feb 02, 1984","2.0790","2.0790","2.0790","2.0790","0.00%"
"Feb 01, 1984","2.0790","2.0790","2.0790","2.0790","0.00%"
"Jan 31, 1984","2.0790","2.0790","2.0790","2.0790","0.00%"
"Jan 30, 1984","2.0790","2.0790","2.0790","2.0790","0.00%"
"Jan 27, 1984","2.0790","2.0790","2.0790","2.0790","0.60%"
"Jan 26, 1984","2.0666","2.0666","2.0666","2.0666","-0.50%"
"Jan 25, 1984","2.0770","2.0770","2.0770","2.0770","0.00%"
"Jan 24, 1984","2.0770","2.0770","2.0770","2.0770","0.50%"
"Jan 23, 1984","2.0667","2.0667","2.0667","2.0667","0.51%"
"Jan 20, 1984","2.0563","2.0563","2.0563","2.0563","0.00%"
"Jan 19, 1984","2.0563","2.0563","2.0563","2.0563","0.00%"
"Jan 18, 1984","2.0563","2.0563","2.0563","2.0563","0.50%"
"Jan 17, 1984","2.0461","2.0461","2.0461","2.0461","0.00%"
"Jan 16, 1984","2.0461","2.0461","2.0461","2.0461","0.00%"
"Jan 13, 1984","2.0461","2.0461","2.0461","2.0461","0.00%"
"Jan 12, 1984","2.0461","2.0461","2.0461","2.0461","0.00%"
"Jan 11, 1984","2.0461","2.0461","2.0461","2.0461","0.00%"
"Jan 10, 1984","2.0461","2.0461","2.0461","2.0461","1.00%"
"Jan 09, 1984","2.0259","2.0259","2.0259","2.0259","0.00%"
"Jan 06, 1984","2.0259","2.0259","2.0259","2.0259","0.51%"
"Jan 05, 1984","2.0157","2.0157","2.0157","2.0157","0.50%"
"Jan 04, 1984","2.0057","2.0057","2.0057","2.0057","1.00%"
"Jan 03, 1984","1.9859","1.9859","1.9859","1.9859","0.00%"
"Dec 30, 1983","1.9859","1.9859","1.9859","1.9859","0.00%"
"Dec 29, 1983","1.9859","1.9859","1.9859","1.9859","-0.40%"
"Dec 28, 1983","1.9939","1.9939","1.9939","1.9939","0.00%"
"Dec 27, 1983","1.9939","1.9939","1.9939","1.9939","0.00%"
"Dec 23, 1983","1.9939","1.9939","1.9939","1.9939","0.00%"
"Dec 22, 1983","1.9939","1.9939","1.9939","1.9939","0.00%"
"Dec 21, 1983","1.9939","1.9939","1.9939","1.9939","0.00%"
"Dec 20, 1983","1.9939","1.9939","1.9939","1.9939","0.00%"
"Dec 19, 1983","1.9939","1.9939","1.9939","1.9939","0.00%"
"Dec 16, 1983","1.9939","1.9939","1.9939","1.9939","0.00%"
"Dec 15, 1983","1.9939","1.9939","1.9939","1.9939","0.00%"
"Dec 14, 1983","1.9939","1.9939","1.9939","1.9939","0.00%"
"Dec 13, 1983","1.9939","1.9939","1.9939","1.9939","0.00%"
"Dec 12, 1983","1.9939","1.9939","1.9939","1.9939","0.00%"
"Dec 09, 1983","1.9939","1.9939","1.9939","1.9939","0.00%"
"Dec 08, 1983","1.9939","1.9939","1.9939","1.9939","0.00%"
"Dec 07, 1983","1.9939","1.9939","1.9939","1.9939","0.00%"
"Dec 06, 1983","1.9939","1.9939","1.9939","1.9939","0.40%"
"Dec 05, 1983","1.9860","1.9860","1.9860","1.9860","0.00%"
"Dec 02, 1983","1.9860","1.9860","1.9860","1.9860","0.00%"
"Dec 01, 1983","1.9860","1.9860","1.9860","1.9860","-0.40%"
"Nov 30, 1983","1.9940","1.9940","1.9940","1.9940","0.00%"
"Nov 29, 1983","1.9940","1.9940","1.9940","1.9940","0.00%"
"Nov 28, 1983","1.9940","1.9940","1.9940","1.9940","0.00%"
"Nov 25, 1983","1.9940","1.9940","1.9940","1.9940","0.00%"
"Nov 23, 1983","1.9940","1.9940","1.9940","1.9940","0.00%"
"Nov 22, 1983","1.9940","1.9940","1.9940","1.9940","0.00%"
"Nov 21, 1983","1.9940","1.9940","1.9940","1.9940","0.00%"
"Nov 18, 1983","1.9940","1.9940","1.9940","1.9940","0.00%"
"Nov 17, 1983","1.9940","1.9940","1.9940","1.9940","0.00%"
"Nov 16, 1983","1.9940","1.9940","1.9940","1.9940","0.00%"
"Nov 15, 1983","1.9940","1.9940","1.9940","1.9940","0.00%"
"Nov 14, 1983","1.9940","1.9940","1.9940","1.9940","0.00%"
"Nov 10, 1983","1.9940","1.9940","1.9940","1.9940","0.00%"
"Nov 09, 1983","1.9940","1.9940","1.9940","1.9940","0.00%"
"Nov 07, 1983","1.9940","1.9940","1.9940","1.9940","0.00%"
"Nov 04, 1983","1.9940","1.9940","1.9940","1.9940","0.00%"
"Nov 03, 1983","1.9940","1.9940","1.9940","1.9940","0.00%"
"Nov 02, 1983","1.9940","1.9940","1.9940","1.9940","0.00%"
"Nov 01, 1983","1.9940","1.9940","1.9940","1.9940","0.50%"
"Oct 31, 1983","1.9840","1.9840","1.9840","1.9840","0.60%"
"Oct 28, 1983","1.9722","1.9722","1.9722","1.9722","0.00%"
"Oct 27, 1983","1.9722","1.9722","1.9722","1.9722","0.00%"
"Oct 26, 1983","1.9722","1.9722","1.9722","1.9722","0.00%"
"Oct 25, 1983","1.9722","1.9722","1.9722","1.9722","0.00%"
"Oct 24, 1983","1.9722","1.9722","1.9722","1.9722","0.00%"
"Oct 21, 1983","1.9722","1.9722","1.9722","1.9722","0.50%"
"Oct 20, 1983","1.9624","1.9624","1.9624","1.9624","0.00%"
"Oct 19, 1983","1.9624","1.9624","1.9624","1.9624","0.00%"
"Oct 18, 1983","1.9624","1.9624","1.9624","1.9624","0.00%"
"Oct 17, 1983","1.9624","1.9624","1.9624","1.9624","0.00%"
"Oct 14, 1983","1.9624","1.9624","1.9624","1.9624","0.00%"
"Oct 13, 1983","1.9624","1.9624","1.9624","1.9624","0.50%"
"Oct 12, 1983","1.9527","1.9527","1.9527","1.9527","0.00%"
"Oct 11, 1983","1.9527","1.9527","1.9527","1.9527","-0.40%"
"Oct 07, 1983","1.9605","1.9605","1.9605","1.9605","0.00%"
"Oct 06, 1983","1.9605","1.9605","1.9605","1.9605","-0.50%"
"Oct 05, 1983","1.9703","1.9703","1.9703","1.9703","0.00%"
"Oct 04, 1983","1.9703","1.9703","1.9703","1.9703","0.00%"
"Oct 03, 1983","1.9703","1.9703","1.9703","1.9703","-0.50%"
"Sep 30, 1983","1.9802","1.9802","1.9802","1.9802","0.00%"
"Sep 29, 1983","1.9802","1.9802","1.9802","1.9802","0.00%"
"Sep 28, 1983","1.9802","1.9802","1.9802","1.9802","0.00%"
"Sep 27, 1983","1.9802","1.9802","1.9802","1.9802","0.00%"
"Sep 26, 1983","1.9802","1.9802","1.9802","1.9802","-0.60%"
"Sep 23, 1983","1.9922","1.9922","1.9922","1.9922","0.00%"
"Sep 22, 1983","1.9922","1.9922","1.9922","1.9922","0.00%"
"Sep 21, 1983","1.9922","1.9922","1.9922","1.9922","0.61%"
"Sep 20, 1983","1.9802","1.9802","1.9802","1.9802","-0.50%"
"Sep 19, 1983","1.9902","1.9902","1.9902","1.9902","0.00%"
"Sep 16, 1983","1.9902","1.9902","1.9902","1.9902","0.00%"
"Sep 15, 1983","1.9902","1.9902","1.9902","1.9902","0.00%"
"Sep 14, 1983","1.9902","1.9902","1.9902","1.9902","0.50%"
"Sep 13, 1983","1.9802","1.9802","1.9802","1.9802","0.00%"
"Sep 12, 1983","1.9802","1.9802","1.9802","1.9802","-0.50%"
"Sep 09, 1983","1.9902","1.9902","1.9902","1.9902","0.00%"
"Sep 08, 1983","1.9902","1.9902","1.9902","1.9902","0.00%"
"Sep 07, 1983","1.9902","1.9902","1.9902","1.9902","0.00%"
"Sep 06, 1983","1.9902","1.9902","1.9902","1.9902","0.00%"
"Sep 02, 1983","1.9902","1.9902","1.9902","1.9902","0.00%"
"Sep 01, 1983","1.9902","1.9902","1.9902","1.9902","0.00%"
"Aug 31, 1983","1.9902","1.9902","1.9902","1.9902","0.00%"
"Aug 30, 1983","1.9902","1.9902","1.9902","1.9902","0.00%"
"Aug 29, 1983","1.9902","1.9902","1.9902","1.9902","1.00%"
"Aug 26, 1983","1.9704","1.9704","1.9704","1.9704","0.50%"
"Aug 25, 1983","1.9606","1.9606","1.9606","1.9606","0.00%"
"Aug 24, 1983","1.9606","1.9606","1.9606","1.9606","0.00%"
"Aug 23, 1983","1.9606","1.9606","1.9606","1.9606","0.00%"
"Aug 22, 1983","1.9606","1.9606","1.9606","1.9606","0.00%"
"Aug 19, 1983","1.9606","1.9606","1.9606","1.9606","0.50%"
"Aug 18, 1983","1.9509","1.9509","1.9509","1.9509","-1.49%"
"Aug 17, 1983","1.9805","1.9805","1.9805","1.9805","0.00%"
"Aug 16, 1983","1.9805","1.9805","1.9805","1.9805","-0.90%"
"Aug 15, 1983","1.9985","1.9985","1.9985","1.9985","0.00%"
"Aug 12, 1983","1.9985","1.9985","1.9985","1.9985","0.00%"
"Aug 11, 1983","1.9985","1.9985","1.9985","1.9985","0.00%"
"Aug 10, 1983","1.9985","1.9985","1.9985","1.9985","0.00%"
"Aug 09, 1983","1.9985","1.9985","1.9985","1.9985","0.00%"
"Aug 08, 1983","1.9985","1.9985","1.9985","1.9985","0.00%"
"Aug 05, 1983","1.9985","1.9985","1.9985","1.9985","0.00%"
"Aug 04, 1983","1.9985","1.9985","1.9985","1.9985","0.00%"
"Aug 03, 1983","1.9985","1.9985","1.9985","1.9985","0.00%"
"Aug 02, 1983","1.9985","1.9985","1.9985","1.9985","0.00%"
"Aug 01, 1983","1.9985","1.9985","1.9985","1.9985","0.00%"
"Jul 29, 1983","1.9985","1.9985","1.9985","1.9985","0.00%"
"Jul 28, 1983","1.9985","1.9985","1.9985","1.9985","0.00%"
"Jul 27, 1983","1.9985","1.9985","1.9985","1.9985","0.00%"
"Jul 26, 1983","1.9985","1.9985","1.9985","1.9985","0.50%"
"Jul 25, 1983","1.9886","1.9886","1.9886","1.9886","-0.50%"
"Jul 22, 1983","1.9986","1.9986","1.9986","1.9986","0.00%"
"Jul 21, 1983","1.9986","1.9986","1.9986","1.9986","0.00%"
"Jul 20, 1983","1.9986","1.9986","1.9986","1.9986","0.00%"
"Jul 19, 1983","1.9986","1.9986","1.9986","1.9986","0.00%"
"Jul 18, 1983","1.9986","1.9986","1.9986","1.9986","0.00%"
"Jul 15, 1983","1.9986","1.9986","1.9986","1.9986","0.00%"
"Jul 14, 1983","1.9986","1.9986","1.9986","1.9986","0.00%"
"Jul 13, 1983","1.9986","1.9986","1.9986","1.9986","0.00%"
"Jul 12, 1983","1.9986","1.9986","1.9986","1.9986","0.50%"
"Jul 11, 1983","1.9887","1.9887","1.9887","1.9887","-0.50%"
"Jul 08, 1983","1.9987","1.9987","1.9987","1.9987","0.00%"
"Jul 07, 1983","1.9987","1.9987","1.9987","1.9987","0.00%"
"Jul 06, 1983","1.9987","1.9987","1.9987","1.9987","0.50%"
"Jul 05, 1983","1.9888","1.9888","1.9888","1.9888","0.00%"
"Jul 01, 1983","1.9888","1.9888","1.9888","1.9888","0.00%"
"Jun 30, 1983","1.9888","1.9888","1.9888","1.9888","0.00%"
"Jun 29, 1983","1.9888","1.9888","1.9888","1.9888","0.00%"
"Jun 28, 1983","1.9888","1.9888","1.9888","1.9888","0.60%"
"Jun 27, 1983","1.9769","1.9769","1.9769","1.9769","-0.50%"
"Jun 24, 1983","1.9869","1.9869","1.9869","1.9869","0.00%"
"Jun 23, 1983","1.9869","1.9869","1.9869","1.9869","0.00%"
"Jun 22, 1983","1.9869","1.9869","1.9869","1.9869","-0.60%"
"Jun 21, 1983","1.9989","1.9989","1.9989","1.9989","0.00%"
"Jun 20, 1983","1.9989","1.9989","1.9989","1.9989","0.00%"
"Jun 17, 1983","1.9989","1.9989","1.9989","1.9989","0.00%"
"Jun 16, 1983","1.9989","1.9989","1.9989","1.9989","0.00%"
"Jun 15, 1983","1.9989","1.9989","1.9989","1.9989","0.00%"
"Jun 14, 1983","1.9989","1.9989","1.9989","1.9989","0.00%"
"Jun 13, 1983","1.9989","1.9989","1.9989","1.9989","0.00%"
"Jun 10, 1983","1.9989","1.9989","1.9989","1.9989","0.00%"
"Jun 09, 1983","1.9989","1.9989","1.9989","1.9989","0.00%"
"Jun 08, 1983","1.9989","1.9989","1.9989","1.9989","0.00%"
"Jun 07, 1983","1.9989","1.9989","1.9989","1.9989","0.00%"
"Jun 06, 1983","1.9989","1.9989","1.9989","1.9989","0.00%"
"Jun 03, 1983","1.9989","1.9989","1.9989","1.9989","0.00%"
"Jun 02, 1983","1.9989","1.9989","1.9989","1.9989","0.00%"
"Jun 01, 1983","1.9989","1.9989","1.9989","1.9989","0.00%"
"May 31, 1983","1.9989","1.9989","1.9989","1.9989","0.00%"
"May 27, 1983","1.9989","1.9989","1.9989","1.9989","0.00%"
"May 26, 1983","1.9989","1.9989","1.9989","1.9989","0.00%"
"May 25, 1983","1.9989","1.9989","1.9989","1.9989","0.30%"
"May 24, 1983","1.9929","1.9929","1.9929","1.9929","0.00%"
"May 23, 1983","1.9929","1.9929","1.9929","1.9929","0.00%"
"May 20, 1983","1.9929","1.9929","1.9929","1.9929","0.00%"
"May 19, 1983","1.9929","1.9929","1.9929","1.9929","0.00%"
"May 18, 1983","1.9929","1.9929","1.9929","1.9929","0.00%"
"May 17, 1983","1.9929","1.9929","1.9929","1.9929","0.50%"
"May 16, 1983","1.9829","1.9829","1.9829","1.9829","0.00%"
"May 13, 1983","1.9829","1.9829","1.9829","1.9829","0.00%"
"May 12, 1983","1.9829","1.9829","1.9829","1.9829","0.50%"
"May 11, 1983","1.9731","1.9731","1.9731","1.9731","-0.49%"
"May 10, 1983","1.9829","1.9829","1.9829","1.9829","0.00%"
"May 09, 1983","1.9829","1.9829","1.9829","1.9829","0.00%"
"May 06, 1983","1.9829","1.9829","1.9829","1.9829","0.00%"
"May 05, 1983","1.9829","1.9829","1.9829","1.9829","-0.40%"
"May 04, 1983","1.9909","1.9909","1.9909","1.9909","0.00%"
"May 03, 1983","1.9909","1.9909","1.9909","1.9909","0.00%"
"May 02, 1983","1.9909","1.9909","1.9909","1.9909","0.00%"
"Apr 29, 1983","1.9909","1.9909","1.9909","1.9909","0.00%"
"Apr 28, 1983","1.9909","1.9909","1.9909","1.9909","0.00%"
"Apr 27, 1983","1.9909","1.9909","1.9909","1.9909","0.50%"
"Apr 26, 1983","1.9809","1.9809","1.9809","1.9809","0.00%"
"Apr 25, 1983","1.9809","1.9809","1.9809","1.9809","-0.50%"
"Apr 22, 1983","1.9909","1.9909","1.9909","1.9909","0.00%"
"Apr 21, 1983","1.9909","1.9909","1.9909","1.9909","0.00%"
"Apr 20, 1983","1.9909","1.9909","1.9909","1.9909","-0.30%"
"Apr 19, 1983","1.9969","1.9969","1.9969","1.9969","0.40%"
"Apr 18, 1983","1.9890","1.9890","1.9890","1.9890","-0.40%"
"Apr 15, 1983","1.9970","1.9970","1.9970","1.9970","0.00%"
"Apr 14, 1983","1.9970","1.9970","1.9970","1.9970","0.00%"
"Apr 13, 1983","1.9970","1.9970","1.9970","1.9970","0.00%"
"Apr 12, 1983","1.9970","1.9970","1.9970","1.9970","0.00%"
"Apr 11, 1983","1.9970","1.9970","1.9970","1.9970","0.00%"
"Apr 08, 1983","1.9970","1.9970","1.9970","1.9970","-0.11%"
"Apr 07, 1983","1.9991","1.9991","1.9991","1.9991","0.00%"
"Apr 06, 1983","1.9991","1.9991","1.9991","1.9991","0.00%"
"Apr 05, 1983","1.9991","1.9991","1.9991","1.9991","0.00%"
"Apr 04, 1983","1.9991","1.9991","1.9991","1.9991","0.00%"
"Apr 01, 1983","1.9991","1.9991","1.9991","1.9991","0.00%"
"Mar 31, 1983","1.9991","1.9991","1.9991","1.9991","0.00%"
"Mar 30, 1983","1.9991","1.9991","1.9991","1.9991","0.00%"
"Mar 29, 1983","1.9991","1.9991","1.9991","1.9991","0.00%"
"Mar 28, 1983","1.9991","1.9991","1.9991","1.9991","0.00%"
"Mar 25, 1983","1.9991","1.9991","1.9991","1.9991","0.00%"
"Mar 24, 1983","1.9991","1.9991","1.9991","1.9991","0.50%"
"Mar 23, 1983","1.9892","1.9892","1.9892","1.9892","0.00%"
"Mar 22, 1983","1.9892","1.9892","1.9892","1.9892","0.51%"
"Mar 21, 1983","1.9792","1.9792","1.9792","1.9792","0.00%"
"Mar 18, 1983","1.9792","1.9792","1.9792","1.9792","0.60%"
"Mar 17, 1983","1.9674","1.9674","1.9674","1.9674","0.00%"
"Mar 16, 1983","1.9674","1.9674","1.9674","1.9674","0.00%"
"Mar 15, 1983","1.9674","1.9674","1.9674","1.9674","-0.70%"
"Mar 14, 1983","1.9812","1.9812","1.9812","1.9812","0.70%"
"Mar 11, 1983","1.9675","1.9675","1.9675","1.9675","-0.50%"
"Mar 10, 1983","1.9774","1.9774","1.9774","1.9774","0.00%"
"Mar 09, 1983","1.9774","1.9774","1.9774","1.9774","0.50%"
"Mar 08, 1983","1.9676","1.9676","1.9676","1.9676","0.00%"
"Mar 07, 1983","1.9676","1.9676","1.9676","1.9676","-0.70%"
"Mar 04, 1983","1.9814","1.9814","1.9814","1.9814","0.00%"
"Mar 03, 1983","1.9814","1.9814","1.9814","1.9814","-0.50%"
"Mar 02, 1983","1.9914","1.9914","1.9914","1.9914","0.00%"
"Mar 01, 1983","1.9914","1.9914","1.9914","1.9914","0.90%"
"Feb 28, 1983","1.9736","1.9736","1.9736","1.9736","0.00%"
"Feb 25, 1983","1.9736","1.9736","1.9736","1.9736","0.00%"
"Feb 24, 1983","1.9736","1.9736","1.9736","1.9736","0.01%"
"Feb 23, 1983","1.9735","1.9735","1.9735","1.9735","0.89%"
"Feb 22, 1983","1.9560","1.9560","1.9560","1.9560","0.00%"
"Feb 18, 1983","1.9560","1.9560","1.9560","1.9560","0.00%"
"Feb 17, 1983","1.9560","1.9560","1.9560","1.9560","0.00%"
"Feb 16, 1983","1.9560","1.9560","1.9560","1.9560","0.00%"
"Feb 15, 1983","1.9560","1.9560","1.9560","1.9560","0.00%"
"Feb 14, 1983","1.9560","1.9560","1.9560","1.9560","0.00%"
"Feb 11, 1983","1.9560","1.9560","1.9560","1.9560","0.00%"
"Feb 10, 1983","1.9560","1.9560","1.9560","1.9560","-0.50%"
"Feb 09, 1983","1.9658","1.9658","1.9658","1.9658","0.00%"
"Feb 08, 1983","1.9658","1.9658","1.9658","1.9658","-0.70%"
"Feb 07, 1983","1.9796","1.9796","1.9796","1.9796","0.00%"
"Feb 04, 1983","1.9796","1.9796","1.9796","1.9796","0.40%"
"Feb 03, 1983","1.9717","1.9717","1.9717","1.9717","0.00%"
"Feb 02, 1983","1.9717","1.9717","1.9717","1.9717","0.40%"
"Feb 01, 1983","1.9639","1.9639","1.9639","1.9639","0.90%"
"Jan 31, 1983","1.9464","1.9464","1.9464","1.9464","0.00%"
"Jan 28, 1983","1.9464","1.9464","1.9464","1.9464","0.00%"
"Jan 27, 1983","1.9464","1.9464","1.9464","1.9464","0.00%"
"Jan 26, 1983","1.9464","1.9464","1.9464","1.9464","-0.80%"
"Jan 25, 1983","1.9621","1.9621","1.9621","1.9621","0.60%"
"Jan 24, 1983","1.9504","1.9504","1.9504","1.9504","0.70%"
"Jan 21, 1983","1.9368","1.9368","1.9368","1.9368","0.00%"
"Jan 20, 1983","1.9368","1.9368","1.9368","1.9368","0.70%"
"Jan 19, 1983","1.9234","1.9234","1.9234","1.9234","0.80%"
"Jan 18, 1983","1.9082","1.9082","1.9082","1.9082","0.00%"
"Jan 17, 1983","1.9082","1.9082","1.9082","1.9082","0.00%"
"Jan 14, 1983","1.9082","1.9082","1.9082","1.9082","0.00%"
"Jan 13, 1983","1.9082","1.9082","1.9082","1.9082","0.00%"
"Jan 12, 1983","1.9082","1.9082","1.9082","1.9082","0.70%"
"Jan 11, 1983","1.8949","1.8949","1.8949","1.8949","-0.50%"
"Jan 10, 1983","1.9044","1.9044","1.9044","1.9044","0.00%"
"Jan 07, 1983","1.9044","1.9044","1.9044","1.9044","0.00%"
"Jan 06, 1983","1.9044","1.9044","1.9044","1.9044","-0.50%"
"Jan 05, 1983","1.9140","1.9140","1.9140","1.9140","0.00%"
"Jan 04, 1983","1.9140","1.9140","1.9140","1.9140","-0.70%"
"Jan 03, 1983","1.9275","1.9275","1.9275","1.9275","0.00%"
"Dec 31, 1982","1.9275","1.9275","1.9275","1.9275","0.00%"
"Dec 30, 1982","1.9275","1.9275","1.9275","1.9275","0.00%"
"Dec 29, 1982","1.9275","1.9275","1.9275","1.9275","-0.50%"
"Dec 28, 1982","1.9372","1.9372","1.9372","1.9372","0.00%"
"Dec 27, 1982","1.9372","1.9372","1.9372","1.9372","0.00%"
"Dec 24, 1982","1.9372","1.9372","1.9372","1.9372","0.00%"
